end_time,lecture,lecture_name,lecture_no,sentence,start_time,sub_lecture,tokenized_sentence
00:14:51,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And particularly if you look at the underlined words here,00:14:47,10,And particularly look underlined words
00:14:54,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"in the American Airlines result, and you see airlines,",00:14:51,10,American Airlines result see airlines
00:14:59,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"airport, air, united trade, or terrorism, etc.",00:14:54,10,airport air united trade terrorism etc
00:15:05,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,So it clearly has topics that are more correlated with the external time series.,00:14:59,10,So clearly topics correlated external time series
00:15:06,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"On the right side,",00:15:05,10,On right side
00:15:11,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"you see that some of the topics are clearly related to Apple, right.",00:15:06,10,see topics clearly related Apple right
00:15:17,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"So you can see computer, technology, software, internet, com, web, etc.",00:15:11,10,So see computer technology software internet com web etc
00:15:19,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,So that just means the time series,00:15:17,10,So means time series
00:15:24,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,has effectively served as a context to bias the discovery of topics.,00:15:19,10,effectively served context bias discovery topics
00:15:25,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"From another perspective,",00:15:24,10,From another perspective
00:15:30,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,these results help us on what people have talked about in each case.,00:15:25,10,results help us people talked case
00:15:36,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"So not just the people, what people have talked about,",00:15:30,10,So people people talked
00:15:41,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,but what are some topics that might be correlated with their stock prices.,00:15:36,10,topics might correlated stock prices
00:15:43,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And so these topics can serve as a starting point for,00:15:41,10,And topics serve starting point
00:15:48,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,people to further look into issues and you'll find the true causal relations.,00:15:43,10,people look issues find true causal relations
00:15:54,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Here are some other results from analyzing,00:15:48,10,Here results analyzing
00:15:58,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Presidential Election time series.,00:15:54,10,Presidential Election time series
00:16:02,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,The time series data here is from Iowa Electronic market.,00:15:58,10,The time series data Iowa Electronic market
00:16:04,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And that's a prediction market.,00:16:02,10,And prediction market
00:16:06,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And the data is the same.,00:16:04,10,And data
00:16:09,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,New York Times from May 2000 to October 2000.,00:16:06,10,New York Times May 2000 October 2000
00:16:13,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,That's for 2000 presidential campaign election.,00:16:09,10,That 2000 presidential campaign election
00:16:16,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"Now, what you see here",00:16:13,10,Now see
00:16:20,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,are the top three words in significant topics from New York Times.,00:16:16,10,top three words significant topics New York Times
00:16:26,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"And if you look at these topics, and they are indeed quite related to the campaign.",00:16:21,10,And look topics indeed quite related campaign
00:16:30,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Actually the issues are very much related to,00:16:26,10,Actually issues much related
00:16:35,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,the important issues of this presidential election.,00:16:30,10,important issues presidential election
00:16:40,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Now here I should mention that the text data has been filtered by using,00:16:35,10,Now I mention text data filtered using
00:16:43,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,only the articles that mention these candidate names.,00:16:40,10,articles mention candidate names
00:16:50,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,It's a subset of these news articles.,00:16:45,10,It subset news articles
00:16:51,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Very different from the previous experiment.,00:16:50,10,Very different previous experiment
00:16:58,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,But the results here clearly show that the approach can uncover some,00:16:53,10,But results clearly show approach uncover
00:17:02,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,important issues in that presidential election.,00:16:58,10,important issues presidential election
00:17:07,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"So tax cut, oil energy, abortion and gun control are all known",00:17:02,10,So tax cut oil energy abortion gun control known
00:17:11,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,to be important issues in that presidential election.,00:17:07,10,important issues presidential election
00:17:16,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And that was supported by some literature in political science.,00:17:11,10,And supported literature political science
00:17:21,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"And also I was discussing Wikipedia, right.",00:17:17,10,And also I discussing Wikipedia right
00:17:26,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,So basically the results show that the approach can effectively,00:17:21,10,So basically results show approach effectively
00:17:31,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,discover possibly causal topics based on the time series data.,00:17:26,10,discover possibly causal topics based time series data
00:17:37,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,So there are two suggested readings here.,00:17:35,10,So two suggested readings
00:17:44,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,One is the paper about this iterative topic modeling with time series feedback.,00:17:37,10,One paper iterative topic modeling time series feedback
00:17:48,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Where you can find more details about how this approach works.,00:17:44,10,Where find details approach works
00:17:52,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And the second one is reading about Granger Casuality text.,00:17:48,10,And second one reading Granger Casuality text
00:18:02,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"So in the end, let's summarize the discussion of Text-based Prediction.",00:17:55,10,So end let summarize discussion Text based Prediction
00:18:06,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"Now, Text-based prediction is generally very useful for",00:18:02,10,Now Text based prediction generally useful
00:18:09,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,big data applications that involve text.,00:18:06,10,big data applications involve text
00:18:13,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Because they can help us inform new knowledge about the world.,00:18:09,10,Because help us inform new knowledge world
00:18:16,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And the knowledge can go beyond what's discussed in the text.,00:18:13,10,And knowledge go beyond discussed text
00:18:23,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,As a result can also support optimizing of our decision making.,00:18:17,10,As result also support optimizing decision making
